StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-25 04:39:32,2020-04-25 04:52:11,IP Address,172.4.223.90,100,759,True,2020-04-25 04:52:12,R_20MZrKC1PIbtPMX,,,,,41.70880126953125,-83.6053009033203125,anonymous,EN,0,0,55.183,0,"Yes, I understand and consent",325.509,325.509,326.633,1,0,0,1.945,0,3000,6197,35000,29,57,80,3000,10000,70000,43,62,93,70,80,500,27,54,76,23.631,153.834,155.404,25,A30OZZ8V2W0NQA,30,Male,,43604,trump,4-year degree,4-year degree,2,English,6.175,40.683,47.703,9,Slightly Better,Very Good,Several days,Several days,4.209,10.481,11.48,4,2,-1,2,-1,-4,-1,1,3.064,27.468,28.599,8,5,5,4,6 (extremely good),5,6 (always prefer numbers),5,4,12.347,12.347,14.443,1,6,7 (Strongly Disagree),4,7 (Strongly Disagree),5,7 (Strongly Disagree),6,8.864,8.864,11.766,1,No,59,66,70,61,72,85,78,2 months,26000,2.782,27.027,40.739,11,2.431,21.33,23.228,8,Fox News,30,Yes,I agree a little,Strongly Approve,1.311,2.081,3.377,2,8,I have copied my completion code.,6472
2020-04-25 05:36:50,2020-04-25 05:45:10,IP Address,72.240.88.122,100,500,True,2020-04-25 05:45:11,R_1kZbim2T5G22L4Z,,,,,41.600494384765625,-83.62509918212890625,anonymous,EN,0,0,3.897,0,"Yes, I understand and consent",9.253,9.253,10.495,1,0,0,7.67,0,420000,490000,600000,60,61,61,500000,600000,700000,62,62,62,15000,20000,25000,60,61,62,38.607,188.954,190.289,19,A2MYLV7DGUL42B,55,Female,,43614,Trump,4-year degree,Advanced Degree,1,English,5.142,31.839,37.808,9,Slightly Better,Quite Good,Several days,Several days,6.241,16.921,18.163,4,3,-3,-3,3,-3,2,3,21.142,52.126,53.726,7,3,4,5,5,5,5,2,5,5.112,28.184,29.563,8,5,4,4,4,3,5,6,6.105,20.705,21.947,7,Yes,50,51,21,80,50,82,70,2 weeks,10000,2.341,65.198,78.892,12,3.005,16.846,18.183,5,Fox News,21,No,I agree a little,Somewhat Approve,2.858,2.858,3.953,1,10,I have copied my completion code.,6559
2020-04-25 06:10:55,2020-04-25 06:19:03,IP Address,75.87.109.83,100,487,True,2020-04-25 06:19:03,R_2uj6Af0eelpLxRv,,,,,27.73199462890625,-97.387603759765625,anonymous,EN,0,0,4.316,0,"Yes, I understand and consent",5.433,5.433,7.192,1,0,0,8.075,0,425000,455000,500000,9,7,3,450000,475000,525000,4,3,2,13000,15000,20000,7,6,5,54.473,184.491,186.463,19,A28LOT01MYVYYJ,63,Male,,78411,Trump,Advanced Degree,High school,birth,English,2.399,30.579,36.839,12,Slightly Better,Quite Good,Several days,Not at all,4.849,15.312,17.893,4,-3,4,1,-3,4,-1,-4,7.151,49.583,60.842,8,4,5,6 (extremely good),6 (extremely good),6 (extremely),6 (always prefer numbers),1 (always prefer percentages),6 (very often),4.037,29.114,30.278,9,5,3,4,5,3,5,6,7.2,29.606,30.673,7,Yes,5,1,1,92,35,100,97,4 months+,100,2.83,49.273,55.811,10,6.158,25.106,26.118,5,CBS News,20,No,I agree a little,Strongly Disapprove,3.146,3.146,4.401,1,10,I have copied my completion code.,3715
2020-04-25 06:47:45,2020-04-25 06:56:52,IP Address,73.236.233.43,100,547,True,2020-04-25 06:56:52,R_3Djbvgr6H654Rbu,,,,,40.566192626953125,-79.70780181884765625,anonymous,EN,0,0,5.016,0,"Yes, I understand and consent",1.413,3.9,5.799,4,0,0,17.458,0,396000,398000,400000,50,50,50,400000,420000,440000,50,50,50,14500,16000,17500,50,50,50,38.36,271.156,272.038,49,A24YK0MTFM2TRL,45,Male,,15065,Donald Trump,4-year degree,2-year degree,1,English,3.057,44.898,46.027,23,Slightly Better,Quite Good,Not at all,Not at all,6.3,12.7,13.729,6,-2,4,-2,0,1,1,-2,5.272,31.793,32.547,12,3,3,4,4,4,4,3,4,4.088,26.433,27.637,17,5,4,5,3,5,3,6,4,18.761,20.118,11,No,10,1,1,83,16,88,88,2 months,6000,1.801,57.928,58.595,26,2.192,17.902,20.501,10,ABC News,0,Yes,I agree a lot,Somewhat Disapprove,3.302,3.302,6.265,1,10,I have copied my completion code.,9942
2020-04-25 06:47:35,2020-04-25 06:57:40,IP Address,107.144.143.131,100,605,True,2020-04-25 06:57:41,R_114Qrq8keXQPxYF,,,,,28.62249755859375,-81.43170166015625,anonymous,EN,0,0,4.101,0,"Yes, I understand and consent",2.637,2.637,3.495,1,0,0,2.162,0,1301,9197,68211,26,51,81,1301,9197,68211,29,61,91,38,150,1027,29,52,86,33.994,143.334,145.449,26,A2KJC61HA06JEF,29,Male,,90201,Donald Trump,4-year degree,4-year degree,3,english,6.547,54.085,60.067,11,Slightly Better,Quite Good,Not at all,Not at all,2.323,14.094,15.279,4,-4,-2,2,2,-2,-3,-2,2.2,32.66,35.551,10,5,4,5,5,5,5,4,5,1.856,14.341,16.86,9,6,5,4,5,5,6,6,2.239,12.719,14.415,8,No,81,90,72,77,91,76,82,4 weeks,921000,4.964,168.893,171.352,19,2.292,14.473,15.474,5,CNN,69,Yes,I agree a little,Somewhat Approve,1.648,1.648,2.799,1,8,I have copied my completion code.,1754
2020-04-25 07:54:54,2020-04-25 08:04:38,IP Address,73.149.56.47,100,583,True,2020-04-25 08:04:39,R_10vGpV5HmpH4q4B,,,,,42.1761016845703125,-72.3296966552734375,anonymous,EN,0,0,32.103,0,"Yes, I understand and consent",0,0,5.431,0,0,0,29.095,0,50480,70000,90000,71,85,79,40000,55000,70000,100,76,87,12800,14000,15000,77,63,79,28.727,219.374,251.882,73,A16T9ZT6NWB188,53,Male,,02370,Donald Trumb,4-year degree,4-year degree,1,English,3.447,3.447,62.293,1,Slightly Better,Neither good nor poor,Several days,More than half the days,0,0,8.725,0,-1,1,-1,1,-1,1,1,0,0,11.107,0,5,6 (extremely good),4,6 (extremely good),5,6 (always prefer numbers),4,5,0,0,12.495,0,7 (Strongly Disagree),5,3,3,4,3,6,0,0,22.036,0,Yes,75,69,64,72,58,68,53,2 months,400,13.353,38.192,63.64,8,5.41,9.525,30.663,3,CNN,68,Yes,I agree a little,Strongly Approve,0,0,5.173,0,10,I have copied my completion code.,4733
2020-04-25 08:06:56,2020-04-25 08:13:10,IP Address,72.78.237.168,100,374,True,2020-04-25 08:13:11,R_2wMRfTZo7eF9mCN,,,,,40.0345001220703125,-75.11930084228515625,anonymous,EN,0,0,36.771,0,"Yes, I understand and consent",3.353,3.353,4.158,1,0,0,14.074,0,1500,4500,6000,79,72,61,2500,4500,7000,61,68,77,1234,1345,1567,44,56,83,30.779,125.907,127.299,20,AL7RVCQ7N4GQY,28,Male,,19111,Donald Trump,4-year degree,4-year degree,1,English,2.79,41.57,47.501,9,Much Worse,Neither good nor poor,Several days,More than half the days,1.987,4.842,6.399,4,2,2,-1,1,1,-1,1,1.954,10.794,11.481,8,6 (extremely good),4,4,4,6 (extremely),3,4,3,2.29,9.904,11.457,9,7 (Strongly Disagree),4,3,2,5,6,6,2.42,12.043,13.03,8,No,44,63,38,31,41,52,67,4 months+,4500,3.526,28.791,46.902,12,5.887,24.071,25.06,9,New York Times,53,Yes,I agree a little,Strongly Approve,3.166,4.946,5.874,2,7,I have copied my completion code.,1261
2020-04-25 08:20:57,2020-04-25 08:27:15,IP Address,98.4.56.20,100,378,True,2020-04-25 08:27:15,R_uamTBZlCCUs8mtj,,,,,42.9102020263671875,-78.66249847412109375,anonymous,EN,1.431,1.431,31.268,1,"Yes, I understand and consent",1.758,1.758,2.81,1,0,0,7.066,0,100,300,900,22,23,19,300,600,900,19,17,18,10,30,90,17,16,15,32.575,105.385,106.311,20,A240OTT1T85UGT,36,Male,,14086,trump,4-year degree,4-year degree,0,engl,0.63,12.915,16.948,8,Much Better,Very Good,Not at all,Not at all,3.114,9.127,10.653,7,-1,-1,2,-2,2,-1,-1,2.335,24.926,25.589,18,5,5,5,5,5,5,2,5,1.823,21.091,21.982,9,2,6,5,3,5,3,6,1.641,14.236,15.361,12,Yes,9,6,4,73,22,91,91,2 months,1000,1.846,90.423,95.476,18,2.999,16.419,17.063,11,Other,10,No,I agree a little,Somewhat Disapprove,2.501,2.501,3.381,1,9,I have copied my completion code.,4673
2020-04-25 09:02:07,2020-04-25 09:10:58,IP Address,75.164.189.252,100,530,True,2020-04-25 09:10:59,R_2EpmMDJBZWYX6nJ,,,,,43.8430938720703125,-121.5764007568359375,anonymous,EN,0,0,5.631,0,"Yes, I understand and consent",3.363,3.363,5.27,1,0,0,12.384,0,13,45,77,39,40,40,130,450,1700,50,51,52,2,7,23,27,28,29,50.192,118.629,122.245,14,A1EH9BPKYXFBS5,52,Female,,97230,trump,Advanced Degree,Advanced Degree,0,english,4.455,32.846,37.423,8,Neither better nor worse,Neither good nor poor,Several days,Not at all,5.526,15.354,17.283,4,-3,4,0,-2,4,2,-3,6.433,31.24,32.816,8,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),5,4,3,6 (very often),4.664,30.315,32.177,8,2,6,4,4,5,6,6,9.021,25.028,26.393,5,No,5,1,1,85,76,85,91,2 months,30000,2.477,41.798,51.29,11,4.167,26.142,27.843,5,CBS News,1,No,I agree a lot,Strongly Disapprove,4.722,4.722,5.931,1,10,I have copied my completion code.,6824
2020-04-25 09:07:18,2020-04-25 09:14:54,IP Address,107.4.162.167,100,455,True,2020-04-25 09:14:54,R_2wHRwLWBTOKfygc,,,,,44.805999755859375,-93.140899658203125,anonymous,EN,0,0,4.115,0,"Yes, I understand and consent",1.869,1.869,3.184,1,2.814,6.103,9.339,2,490000,600000,710000,61,50,19,550000,650000,760000,40,29,16,16000,19000,22000,70,60,30,63.611,209.754,211.375,21,A1N3J21E6L4VVO,56,Male,,55122,trump,4-year degree,High school,1,english,4.684,30.072,33.573,11,Slightly Better,Quite Good,Several days,Not at all,3.783,15.222,16.111,4,-3,4,-3,-3,3,1,-3,7.9,31.077,32.658,8,4,4,5,5,5,5,5,5,3.824,26.144,26.907,8,5,5,5,3,5,3,6,9.907,21.72,22.579,7,No,9,8,1,91,71,70,74,4 weeks,45000,2.241,47.513,53.481,10,3.753,18.274,19.134,6,New York Times,0,No,I agree a little,Strongly Disapprove,3.143,4.36,5.105,2,9,I have copied my completion code.,2233
2020-04-25 09:13:47,2020-04-25 09:21:02,IP Address,76.107.22.101,100,434,True,2020-04-25 09:21:02,R_3HXiUGT5q9TUaNt,,,,,35.1566925048828125,-89.927398681640625,anonymous,EN,0,0,22.56,0,"Yes, I understand and consent",3.224,3.224,5.005,1,0,0,10.256,0,401000,411000,419000,27,27,27,580000,610000,620000,20,20,20,13580,15000,18319,19,19,18,70.727,181.373,183.688,18,A2TXC8Q2IFGRXH,68,Male,,38122,Trump,Some college,High school,1,English,8.161,34.695,39.191,10,Slightly Better,Quite Good,Not at all,Not at all,5.81,16.619,18.576,5,-4,4,-4,-4,4,-4,-4,5.515,32.358,34.211,8,4,4,5,5,4,3,3,4,3.102,18.201,20.468,8,3,5,4,4,3,2,6,3.23,12.748,14.343,7,Yes,30,29,31,99,100,75,90,4 months+,2300,3.26,31.463,39.539,10,5.594,21.327,23.132,5,New York Times,1,No,I agree a little,Strongly Disapprove,3.396,3.396,4.868,1,10,I have copied my completion code.,3283
2020-04-25 09:40:16,2020-04-25 09:44:35,IP Address,172.13.165.26,100,259,True,2020-04-25 09:44:36,R_2cvDn3B2Ca3ga5z,,,,,33.5977020263671875,-83.454498291015625,anonymous,EN,0,0,4.659,0,"Yes, I understand and consent",1.86,1.86,2.884,1,0,0,2.744,0,410000,600000,700000,74,25,26,400000,500000,600000,72,57,28,13000,13500,14000,68,51,40,7.45,90.219,92.852,22,AK0Y6OITL7VGX,35,Female,,30663,Donald Trump,2-year degree,High school,1,english,1.113,21.65,25.088,10,Slightly Better,Quite Good,Nearly every day,More than half the days,4.329,9.887,11.177,4,-1,1,-1,-1,1,1,1,3.613,22.816,24.103,9,4,4,5,6 (extremely good),5,6 (always prefer numbers),1 (always prefer percentages),6 (very often),1.964,16.4,17.069,8,3,4,4,3,5,5,6,1.639,8.62,9.587,7,No,31,31,3,100,100,73,84,2 months,110000,2.048,23.861,32.282,10,5.808,15.697,16.571,5,ABC News,100,No,I disagree a little,Somewhat Approve,2.668,2.668,3.328,1,10,I have copied my completion code.,1828
2020-04-25 10:44:04,2020-04-25 10:50:12,IP Address,196.17.64.175,100,367,True,2020-04-25 10:50:12,R_1FK9FjcJ3157G8B,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,0,0,102.543,0,"Yes, I understand and consent",6.44,6.44,7.301,1,0.983,0.983,1.22,1,2,4,2,31,55,43,3,1,2,47,64,41,3,2,1,31,56,45,28.098,65.381,66.329,31,A190KRI3YOTS07,30,Male,,90201,customer execute,4-year degree,4-year degree,1,1,0.821,52.381,54.361,27,Slightly worse,Quite Good,Several days,Nearly every day,1.441,6.393,7.535,4,1,-1,2,-1,1,-1,2,0.921,9.739,11.363,19,2,5,4,5,3,5,5,3,5.082,15.738,16.785,12,3,5,3,7 (Strongly Disagree),4,7 (Strongly Disagree),6,3.587,8.627,9.815,8,Yes,35,48,38,57,39,58,32,2 months,10,6.192,27.328,28.702,23,3.689,9.561,11.039,6,CBS News,32,Yes,I agree a little,Strongly Approve,5.915,6.547,7.431,2,6,I have copied my completion code.,4755
2020-04-25 12:05:38,2020-04-25 12:15:10,IP Address,108.81.184.45,100,572,True,2020-04-25 12:15:11,R_1IZpEnOypXe4RUy,,,,,34.7819976806640625,-86.60849761962890625,anonymous,EN,11.864,11.864,15.924,1,"Yes, I understand and consent",8.501,8.501,30.185,1,0,0,12.967,0,42000,45000,48000,30,30,30,45000,48000,51000,30,30,30,20000,25000,30000,20,20,20,76.455,237.464,239.589,23,A23PQYQ6A2I076,59,Female,,35810,trump,Advanced Degree,Some high school,0,english,7.94,35.388,39.834,10,Slightly worse,Neither good nor poor,Nearly every day,Nearly every day,4.177,15.297,16.504,4,-4,4,-3,-4,4,-3,-3,11.138,37.601,39.189,8,3,3,3,3,5,5,2,5,2.8,29.287,30.732,10,1 (Strongly Agree),1 (Strongly Agree),1 (Strongly Agree),1 (Strongly Agree),2,2,6,2.523,24.187,26.265,9,No,50,50,11,71,98,96,97,4 weeks,10000,2.302,42.91,53.886,14,2.952,22.216,23.884,6,CNN,30,No,I neither agree nor disagree,Strongly Disapprove,4.965,4.965,6.38,1,10,I have copied my completion code.,9599
2020-04-25 12:26:32,2020-04-25 12:30:16,IP Address,108.237.224.218,100,224,True,2020-04-25 12:30:17,R_2BtSqXKzsd6Vzi0,,,,,30.6475067138671875,-95.5792999267578125,anonymous,EN,0,0,39.601,0,"Yes, I understand and consent",1.744,1.744,3.066,1,0,0,2.58,0,6000,12000,24000,55,44,71,5000,9000,12000,70,38,55,500,1200,3000,41,33,54,4.952,48.945,50.183,15,A19YI8PZGYKN6X,31,Female,,77320,trump,4-year degree,4-year degree,0,english,5.832,24.358,25.88,8,Slightly worse,Quite Good,Several days,More than half the days,1.011,5.409,6.427,7,2,1,-1,1,3,2,-2,1.305,8.581,10.053,8,5,2,4,3,3,4,5,3,1.139,8.768,10.738,12,3,5,2,6,3,4,6,0.876,6.269,7.836,8,No,6,31,46,28,64,47,86,4 weeks,100000,2.163,18.5,25.09,12,3.783,11.473,12.606,7,Other,66,Yes,I agree a little,Strongly Approve,1.231,1.231,2.24,1,7,I have copied my completion code.,4750
2020-04-25 18:30:23,2020-04-25 18:37:08,IP Address,157.50.33.174,100,405,True,2020-04-25 18:37:08,R_2PdRMh3BUBd2MaF,,,,,13.08599853515625,80.27508544921875,anonymous,EN,0,0,16.452,0,"Yes, I understand and consent",1.933,1.933,2.993,1,0,0,1.525,0,2500,5000,11500,30,40,50,1500,3000,11500,50,40,50,150,1500,3000,40,50,30,37.077,132.566,133.628,25,A36EQ11HKMCZ9Q,25,Male,,75000,donalt trumph,4-year degree,4-year degree,4,english,0.912,66.414,72.686,12,Slightly worse,Neither good nor poor,Nearly every day,More than half the days,1.09,8.289,9.876,9,1,4,2,1,1,0,1,1.905,15.797,16.937,10,4,3,4,5,5,4,3,4,1.142,8.798,10.168,11,5,4,3,4,5,4,6,1.046,9.214,12.254,12,Yes,50,40,50,30,50,30,31,4 weeks,"526 ",1.578,54.169,56.267,21,1.973,22.582,25.594,7,Fox News,60,Yes,I agree a little,Somewhat Approve,0.876,0.876,2.299,1,8,I have copied my completion code.,7807
2020-04-26 06:27:23,2020-04-26 06:34:11,IP Address,5.181.41.69,100,408,True,2020-04-26 06:34:12,R_PLpxdNmV1eComel,,,,,47.6092071533203125,-122.3314056396484375,anonymous,EN,0,0,173.303,0,"Yes, I understand and consent",2.56,2.56,3.492,1,2.469,2.469,3.407,1,400000,500000,700000,61,61,61,400000,500000,600000,39,40,39,400000,500000,600000,50,51,50,11.124,59.19,60.154,20,A1MYJP0JHMTTHV,45,Male,,80440,Donald Trump,2-year degree,2-year degree,1,ENGLISH,1.173,37.717,44.695,20,Slightly worse,Quite Poor,More than half the days,More than half the days,1.515,3.907,5.913,4,1,1,1,1,2,1,2,1.33,9.259,10.314,11,4,5,5,5,5,4,4,5,1.107,11.707,13.55,9,5,6,7 (Strongly Disagree),5,5,6,6,1.05,7.617,9.463,9,Yes,70,65,82,72,76,77,80,3 months,1000000,3.081,38.577,43.27,15,2.718,9.31,10.099,5,CNN,72,No,I agree a little,Somewhat Approve,2.064,2.064,2.553,1,8,I have copied my completion code.,3603
2020-04-26 06:30:43,2020-04-26 06:45:13,IP Address,76.30.162.165,100,869,True,2020-04-26 06:45:13,R_qFz8skUVcVqaUoh,,,,,29.9761962890625,-95.64009857177734375,anonymous,EN,0,0,214.437,0,"Yes, I understand and consent",6.471,6.471,7.807,1,0,0,3.872,0,1301,9197,68211,75,66,58,100000,200000,300000,63,78,99,1027,5000,10000,73,93,100,3.899,253.089,255.678,64,A1L7TXWOT60XK8,34,Female,,78589,Donald trump,2-year degree,2-year degree,5,English,4.775,61.235,62.549,15,Slightly worse,Neither good nor poor,Several days,Nearly every day,8.125,13.65,14.783,2,-1,-1,1,1,1,2,1,2.123,30.53,31.892,14,6 (extremely good),6 (extremely good),4,5,6 (extremely),5,4,5,19.753,36.947,46.654,5,7 (Strongly Disagree),3,5,6,7 (Strongly Disagree),6,6,9.41,17.563,19.451,5,No,74,62,58,84,70,66,55,4 weeks,20,2.644,92.849,93.611,28,12.206,36.479,39.02,13,CBS News,74,Yes,I neither agree nor disagree,Somewhat Disapprove,2.514,8.047,12.748,4,1,I have copied my completion code.,8829
2020-04-26 06:40:35,2020-04-26 06:49:33,IP Address,98.1.75.175,100,537,True,2020-04-26 06:49:34,R_2VElI5NBIkpRplE,,,,,43.0930023193359375,-78.9635009765625,anonymous,EN,0,0,14.659,0,"Yes, I understand and consent",0.968,8.617,12.598,4,0,0,7.436,0,500000,750000,1000000,61,44,30,600000,800000,1200000,65,51,33,15000,17500,20000,60,36,26,0.802,217.653,219.429,50,A2VU8AC7MY3721,37,Male,,14304,Trump,Advanced Degree,Advanced Degree,1,English,1.129,48.018,53.434,14,Neither better nor worse,Quite Good,Several days,Several days,5.677,17.717,18.096,16,-1,1,-3,1,-2,1,-1,1.366,32.87,34.406,13,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely),6 (always prefer numbers),6 (always prefer words),6 (very often),2.446,16.543,18.328,19,3,4,4,5,4,4,6,2.38,15.34,17.369,14,No,21,8,0,52,31,42,42,2 months,10000,2.222,91.555,97.126,31,1.594,24.075,25.771,16,CNN,7,No,I disagree a little,Somewhat Disapprove,2.537,4.016,5.897,3,10,I have copied my completion code.,1664
2020-04-26 07:01:07,2020-04-26 07:08:30,IP Address,24.177.131.191,100,443,True,2020-04-26 07:08:30,R_1ruEA05m26qlnlu,,,,,45.6403045654296875,-91.57759857177734375,anonymous,EN,0,0,3.889,0,"Yes, I understand and consent",1.141,2.111,2.879,2,0,0,6.678,0,500000,750000,1105000,61,55,39,650000,1000000,1457000,43,27,16,25000,32000,45000,62,49,34,1.783,171.922,172.915,64,A29KUIEVPK8WB4,36,Male,,55155,Donald Trump,4-year degree,4-year degree,0,English,8.13,43.446,44.22,20,Much Better,Very Good,Not at all,Not at all,3.835,13.701,28.38,6,-1,3,0,4,-1,0,3,9.218,40.128,40.79,11,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely),6 (always prefer numbers),1 (always prefer percentages),6 (very often),2.425,16.648,17.762,12,4,2,3,3,4,7 (Strongly Disagree),6,6.683,20.898,22.16,8,No,6,2,0,69,14,78,67,3 months,15000,1.955,52.866,53.463,24,2.971,25.079,26.08,11,CNN,3,No,I agree a lot,Strongly Disapprove,2.463,2.931,5.1,2,10,I have copied my completion code.,8996
2020-04-26 08:15:47,2020-04-26 08:21:17,IP Address,71.84.150.235,100,329,True,2020-04-26 08:21:17,R_UKqpnPxela6kCtj,,,,,32.887603759765625,-97.21320343017578125,anonymous,EN,0,0,3.97,0,"Yes, I understand and consent",2.648,2.648,3.316,1,0,0,15.334,0,450000,500000,575000,78,70,62,500000,600000,700000,69,65,60,15000,20000,30000,74,64,57,59.63,139.656,140.364,27,A36W1S4Z2LSNTC,34,Female,,76182,Donald Trump,2-year degree,2-year degree,0,english,3.859,28.523,31.057,13,Slightly Better,Quite Good,Not at all,Not at all,4.069,8.285,8.817,4,-2,1,-2,1,-1,3,-2,4.31,20.855,22.663,9,3,5,5,5,4,6 (always prefer numbers),2,5,2.226,15.667,16.502,9,5,5,6,4,5,4,6,3.722,12.618,13.43,9,No,5,1,1,49,29,92,92,3 weeks,20000,1.663,26.767,36.405,10,1.983,15.736,16.829,7,Other,67,No,I agree a little,Somewhat Approve,3.914,3.914,4.557,1,8,I have copied my completion code.,1941
2020-04-26 08:14:34,2020-04-26 08:30:19,IP Address,89.187.178.4,100,945,True,2020-04-26 08:30:20,R_3stw5z2uTlriR8H,,,,,40.7144927978515625,-74.002899169921875,anonymous,EN,0,0,19.276,0,"Yes, I understand and consent",10.086,14.643,15.99,3,0,0,10.712,0,270000,500000,800000,51,59,51,300000,600000,90000,40,47,48,5000,10000,15000,51,56,57,88.568,321.597,323.001,35,A2Y8JKR8YUB5H5,39,Female,,14613,Donald J. Trump,Some college,Some college,2,English,8.572,98.544,99.908,15,Much Better,Very Good,Nearly every day,Nearly every day,8.536,35.593,40.332,8,-1,3,-2,-2,-1,-2,2,11.971,66.9,68.383,12,5,4,5,4,4,2,6 (always prefer words),6 (very often),7.309,68.588,69.936,15,7 (Strongly Disagree),2,2,1 (Strongly Agree),1 (Strongly Agree),1 (Strongly Agree),6,5.048,35.811,37.141,10,No,19,28,8,100,100,100,100,4 months+,4000,3.776,142.708,148.345,25,11.129,54.392,55.701,9,CNN,61,No,I agree a little,Somewhat Approve,5.132,5.132,6.714,1,10,I have copied my completion code.,8276
2020-04-26 12:45:39,2020-04-26 12:49:51,IP Address,73.86.61.158,100,251,True,2020-04-26 12:49:51,R_2tKJjIG1N2f0mOG,,,,,39.6045074462890625,-75.95379638671875,anonymous,EN,0,0,15.877,0,"Yes, I understand and consent",0.995,2.577,3.285,3,0,0,1.562,0,25,40,65,75,71,56,40,56,63,72,82,57,50,67,80,55,42,65,0.861,59.815,60.464,48,AS1FX27IZDP8Q,27,Female,,21921,Trump,2-year degree,Some high school,2,English,1.495,34.13,34.805,24,Slightly Better,Quite Good,Several days,Not at all,2.346,18.381,19.098,16,2,1,0,-2,-1,-1,-1,1.501,16.995,17.654,16,4,4,3,4,4,5,5,4,0.885,10.937,12.044,14,5,5,4,4,6,3,6,0.857,6.5,7.646,9,Yes,76,37,58,63,75,66,58,2 months,3000,3.833,55.07,55.469,29,1.595,9.356,10.224,10,Fox News,71,Yes,I agree a little,Somewhat Approve,1.623,1.623,2.765,1,7,I have copied my completion code.,7979
2020-04-26 19:05:07,2020-04-26 19:18:59,IP Address,69.110.132.103,100,832,True,2020-04-26 19:18:59,R_1HnH1C7ceIEbxjP,,,,,29.96099853515625,-95.49469757080078125,anonymous,EN,0,0,37.106,0,"Yes, I understand and consent",1.054,2.052,3.442,2,0,0,35.733,0,408672,502256,658766,100,100,100,489054,623432,788641,100,100,100,133522,158776,264809,100,100,100,4.944,342.259,342.795,50,A1B1DPJRVIAV3L,40,Female,,77067,Trump,4-year degree,High school,2,English,1.991,39.277,39.602,17,Much Better,Very Good,Not at all,Several days,10.42,17.239,18.388,5,-4,4,-4,4,-2,0,4,3.509,51.257,52.172,10,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely),3,1 (always prefer percentages),6 (very often),2.889,33.497,37.147,14,4,2,1 (Strongly Agree),3,1 (Strongly Agree),7 (Strongly Disagree),6,30.877,53.829,55.236,14,No,0,0,0,0,32,100,100,4 months+,3500,2.459,137.077,138.016,19,2.577,21.835,23.034,10,Fox News,0,No,I agree a lot,Strongly Approve,9.43,9.43,11.071,1,10,I have copied my completion code.,4209
