StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-07 16:24:03,2020-04-07 16:39:07,0,100.36.194.216,100,903,1,2020-04-07 16:39:07,R_33rI0TtIqgQ8T8t,,,,,38.643798828125,-77.34510040283203125,anonymous,EN,0,0,4.501,0,1,0.898,2.577,3.261,4,0,0,9.521,0,500000,550000,600000,50,50,50,650000,750000,800000,50,50,50,20000,30000,40000,50,50,50,4.973,421.498,421.946,66,A3GDTSFHVBUJHD,29,1,,22193,Donald Trump,2,4,birth,english,4.9,82.226,85.932,30,3,2,4,4,6.174,36.363,36.999,7,1,0,-1,1,1,0,1,43.202,65.009,65.634,11,3,3,3,6,6,1,6,4,4.75,25.307,26.094,14,1,1,1,1,8,1,6,45.2,65.387,66.72,13,2,20,5,1,90,100,100,100,5,1500,2.017,66.586,67.427,23,3.874,17.531,18.101,12,4,50,1,2,3,3.538,3.538,4.211,1,10,1,3270
2020-04-07 16:31:55,2020-04-07 16:39:14,0,173.170.32.28,100,438,1,2020-04-07 16:39:14,R_3wy70M8fTHGcz3b,,,,,28.479705810546875,-82.5561981201171875,anonymous,EN,0,0,3.257,0,1,4.934,4.934,6.857,1,0,0,6.911,0,475000,600000,725000,81,78,68,750000,900000,1200000,92,82,66,18000,30000,40000,79,72,55,38.005,169.267,170.846,19,A37VBAMFEQKJO4,53,2,,34606,trump,3,3,0,english,8.395,34.825,40.799,9,3,3,2,2,4.436,15,16.523,4,3,2,4,-4,4,-3,-3,11.838,37.703,39.314,7,5,5,5,5,4,5,2,5,3.728,27.206,28.415,8,4,4,3,3,6,2,6,13.255,25.807,27.378,7,2,19,6,1,70,43,62,64,4,20000,3.47,37.943,47.03,10,2.554,19.734,20.619,5,3,79,1,5,4,2.851,2.851,3.718,1,9,1,6415
2020-04-07 16:28:05,2020-04-07 16:39:14,0,209.193.104.22,100,668,1,2020-04-07 16:39:14,R_w7qoVQh8V9qotJn,,,,,43.7512054443359375,-105.49199676513671875,anonymous,EN,0,0,41.76,0,1,3.543,3.543,6.284,1,0,0,2.463,0,1301,9197,68211,30,46,59,215000,393000,400000,26,41,52,38,150,"1,027",31,46,56,13.872,230.173,231.781,29,ALCSNULDVTDFF,28,1,,82301,Donald trump,5,5,3,English,2.28,120.825,124.342,18,3,4,2,3,2.478,8.247,9.861,6,2,3,2,3,2,1,3,1.786,35.379,36.981,18,4,5,6,5,4,5,4,5,1.498,16.548,17.781,11,5,5,8,8,5,5,6,2.431,10.406,14.462,7,2,36,53,37,52,45,35,34,4,"39,340",5.742,64.395,67.795,10,6.121,29.8,31.769,8,3,43,1,4,4,9.668,9.668,11.227,1,9,1,9452
2020-04-07 16:32:26,2020-04-07 16:39:14,0,75.174.144.175,100,407,1,2020-04-07 16:39:14,R_3nqlFJJsJy0qtbi,,,,,43.6338958740234375,-116.2942047119140625,anonymous,EN,0,0,9.333,0,1,3.173,3.769,4.627,2,1.935,2.709,6.944,2,525000,800000,1200000,0,0,0,700000,1000000,1400000,0,0,0,15000,19000,23000,0,0,0,7.372,196.605,198.401,21,A2MCRVU8I9VNHG,42,2,,83404,Donald Trump,2,5,0,English,0.832,19.227,25.399,9,5,4,4,2,3.601,14.045,14.702,7,4,-4,-4,4,-4,4,4,2.592,23.529,24.035,10,4,4,4,4,5,5,2,5,1.592,12.227,13.139,9,1,1,2,1,6,1,6,4.216,19.64,21.842,9,2,10,5,1,50,50,94,95,4,20000,1.465,49.431,50.635,13,2.76,15.602,16.896,6,10,10,2,1,3,2.293,2.293,3.468,1,10,1,2312
2020-04-07 16:33:42,2020-04-07 16:39:15,0,76.18.78.237,100,333,1,2020-04-07 16:39:15,R_3gS0lGUy05E7RsB,,,,,35.6219024658203125,-105.86879730224609375,anonymous,EN,0,0,8.769,0,1,4.099,4.934,5.4,2,0,0,4.061,0,500000,700000,1000000,28,18,10,1000000,2000000,4000000,22,15,8,16000,20000,30000,30,23,12,33.814,109.738,111.987,30,A23TH591R5OPKP,35,1,,87506,Donald Trump,6,6,1,English,5.899,28.365,30.272,14,1,2,3,2,2.864,9.306,10.201,6,-3,3,-3,-4,-1,-1,-4,3.809,18.998,22.452,10,3,4,4,5,3,5,2,4,3.232,21.288,24.863,11,1,3,3,1,5,1,6,3.132,15.996,17.791,10,2,15,1,1,12,67,92,92,6,1000000,1.227,50.676,52.074,18,2.983,13.308,14.134,7,6,40,2,4,2,1.819,1.819,3.078,1,10,1,7107
2020-04-07 16:31:45,2020-04-07 16:39:19,0,99.135.45.101,100,454,1,2020-04-07 16:39:20,R_27f1a85fEfIzf51,,,,,25.69580078125,-80.36260223388671875,anonymous,EN,0,0,20.469,0,1,2.66,2.66,3.449,1,0,0,8.086,0,450000,700000,900000,13,8,3,500000,750000,950000,7,3,1,16000,25000,30000,11,7,4,82.227,183.53,184.45,22,A15XIKX3PI7SLK,23,1,,33165,Donald Trump,5,5,English,English,0.926,20.809,27.394,9,3,2,1,1,3.392,11.64,12.664,6,-4,4,0,-4,4,-1,-4,6.282,24.501,26.106,10,5,5,5,5,5,4,4,5,5.516,32.219,32.974,15,2,2,3,3,4,4,6,4.183,20.754,21.173,13,2,50,2,1,89,53,89,92,5,5000000,1.906,38.135,50.021,17,3.398,23.571,24.804,8,6,0,2,3,1,3.683,3.683,9.481,1,10,1,7737
2020-04-07 16:25:51,2020-04-07 16:39:42,0,174.128.243.98,100,831,1,2020-04-07 16:39:43,R_7PoRKlDcF99BizD,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,0,0,18.771,0,1,14.621,14.621,18.38,1,0,0,81.575,0,395000,400000,405000,80,60,40,400000,405000,410000,50,40,30,12800,12900,13000,80,70,60,154.085,389.276,390.572,27,A37K1ICCYT6EU1,42,1,,80002,Donald Trump,5,5,1,English,5.607,32.031,35.888,9,2,2,2,1,4.812,16.452,17.996,4,2,-3,-1,1,1,-1,-2,12.795,43.891,45.119,8,6,6,6,6,5,5,2,5,3.202,28.442,29.435,8,3,5,5,4,6,4,6,53.331,73.211,74.554,9,2,1,1,1,50,60,70,80,4,500000,5.758,50.001,57.255,13,3.173,21.421,22.366,5,12,5,2,5,3,3.339,3.339,7.099,1,10,1,8910
2020-04-07 16:28:32,2020-04-07 16:40:03,0,98.116.69.26,100,691,1,2020-04-07 16:40:04,R_1C2bx83wGAdopB7,,,,,40.7483978271484375,-73.86199951171875,anonymous,EN,0,0,25.192,0,1,2.81,2.81,3.726,1,0,0,2.292,0,22000,45000,90000,25,36,48,600000,950000,1200000,32,49,58,20000,50000,90000,8,11,16,29.873,489.53,491.029,20,AMQGOTPBRWYSF,24,2,,11368,trump,5,5,0,English,13.384,36.711,39.761,13,1,1,2,1,5.571,13.739,15.42,6,2,1,3,1,2,1,2,2.121,10.738,11.859,7,4,6,5,6,6,4,5,3,1.412,8.244,9.297,8,3,8,6,8,4,2,6,1.174,7.389,11.48,7,2,12,19,41,30,47,36,55,3,20000,12.936,35.536,45.088,14,1.384,10.175,11.077,6,1,56,1,3,3,1.2,1.2,2.033,1,5,1,4261
2020-04-07 16:28:35,2020-04-07 16:40:30,0,47.213.160.210,100,715,1,2020-04-07 16:40:30,R_3phDMGXPEQaxmZT,,,,,37.0503997802734375,-93.300201416015625,anonymous,EN,0,0,3.268,0,1,2.063,2.063,2.914,1,0,0,190.192,0,"525,325","600,500","645,000",37,29,15,"950,000","1,123,250","1,500,000",20,10,3,"17,589","26,300","31,548",16,11,7,246.441,338.828,340.061,19,A3PC7DYXJW4I2Z,25,2,,65807,Trump,5,5,0,english,3.78,22.107,27.85,9,2,3,2,2,2.909,9.688,10.456,4,2,-2,-1,2,-1,0,2,7.308,30.017,30.855,8,5,5,5,5,5,4,3,4,2.55,11.074,12.474,9,5,4,3,3,4,5,6,1.264,10.48,11.558,12,2,2,1,1,59,35,57,65,3,"31,250",1.706,34.416,42.783,12,5.362,20.925,21.851,5,8,26,2,3,3,2.601,2.601,3.267,1,10,1,2536
2020-04-07 16:31:06,2020-04-07 16:40:46,0,71.254.204.156,100,579,1,2020-04-07 16:40:46,R_2OZRk6AyoE5NCCv,,,,,40.178802490234375,-77.00469970703125,anonymous,EN,0,0,7.711,0,1,1.85,1.85,2.848,1,0,0,36.178,0,450000,500000,550000,24,24,25,500000,550000,600000,23,25,24,18000,25000,33000,27,27,28,23.69,118.137,121.969,21,A49A0FF6ZXYDU,52,1,,17055,trump,5,5,1,english,1.287,17.999,22.383,9,5,5,4,4,3.442,8.216,9.219,4,-4,4,-4,4,4,-4,-4,4.899,190.775,191.975,9,1,1,1,1,2,2,5,2,1.736,14.234,15.283,8,6,6,6,6,6,6,6,2.605,21.375,22.248,7,2,70,65,61,99,100,98,98,7,99991,8.515,95.464,107.161,11,1.253,19.869,20.501,6,6,61,2,1,1,2.037,2.037,2.548,1,10,1,2393
2020-04-07 16:23:16,2020-04-07 16:40:59,0,108.88.55.185,100,1062,1,2020-04-07 16:40:59,R_3QRvazCpvXcSvpg,,,,,34.2740020751953125,-92.09100341796875,anonymous,EN,0,0,4.193,0,1,1.472,12.776,13.647,8,0,0,12.277,0,400000,405000,450000,51,50,52,450000,480000,510000,49,50,51,15000,25000,36000,49,49,50,3.947,425.435,426.101,93,A2QBBJCOCZPTYR,65,1,,71602,Trump,5,5,Birth,"English ",2.869,50.872,51.599,23,3,2,2,2,9.733,21.599,22.629,8,4,-4,-4,4,-4,4,4,4.958,54.659,60.019,24,2,3,4,4,6,6,1,5,4.023,177.135,178.123,16,2,2,2,3,3,1,6,0.231,34.424,35.418,17,2,10,5,2,99,70,100,100,5,1200,3.077,61.241,61.869,37,3.907,33.556,38.625,19,10,0,2,4,4,5.413,5.413,6.501,1,10,1,6269
2020-04-07 16:35:07,2020-04-07 16:41:03,0,72.229.32.240,100,355,1,2020-04-07 16:41:04,R_roHzEskbfDSdeN3,,,,,40.724700927734375,-73.89569854736328125,anonymous,EN,0,0,19.365,0,1,1.786,1.786,2.689,1,0,0,7.588,0,493000,593000,693000,94,82,73,550000,700000,800000,51,51,51,15000,18000,20000,82,82,83,38.276,165.458,166.379,17,A1VVXZYA3TPHP0,36,2,,11377,Donald Trump,6,1,3,English,0.982,19.449,23.454,7,3,2,1,1,2.465,10.171,10.89,5,-4,4,-4,4,0,0,-4,4.262,20.095,20.835,8,5,5,5,5,6,4,3,6,2.106,16.171,16.581,11,6,8,6,6,2,6,6,3.235,13.877,14.707,7,2,10,2,1,100,71,99,100,7,10000,1.488,29.318,37.357,12,1.637,14.845,15.489,5,12,50,1,4,2,2.066,2.066,2.798,1,10,1,9037
2020-04-07 16:30:30,2020-04-07 16:41:30,0,47.152.98.57,100,660,1,2020-04-07 16:41:31,R_3M3yvzCn6zsMMvS,,,,,33.744293212890625,-116.9763946533203125,anonymous,EN,0,0,2.199,0,1,13.308,13.308,14.361,1,0,0,10.707,0,450000,600000,700000,61,44,28,700000,850000,1000000,42,33,27,15000,20000,25000,58,44,40,44.248,281.145,281.89,37,A1CW0W7Q2NLDDJ,33,2,,92543,Trump,4,2,3,English,1.109,33.436,35.651,12,3,3,2,1,9.037,22.38,23.069,5,-1,1,-3,0,0,-1,-1,7.481,69.692,70.69,11,3,3,3,5,5,5,2,6,25.518,54.976,55.721,10,4,3,3,4,3,5,6,11.463,39.049,39.77,7,2,5,5,5,40,30,95,95,5,5000,2.553,57.603,65.938,11,10.004,37.269,38.068,16,10,0,2,4,1,3.896,3.896,7.5,1,10,1,5182
2020-04-07 16:31:19,2020-04-07 16:41:38,0,184.91.225.123,100,618,1,2020-04-07 16:41:38,R_2rwLmOEv1mZikXr,,,,,29.0247039794921875,-80.95839691162109375,anonymous,EN,0,0,4.66,0,1,7.528,10.84,11.917,3,0,0,17.652,0,425000,475000,525000,61,49,32,475000,550000,625000,59,41,20,13500,15000,17000,40,29,15,4.242,256.022,257.8,32,A308FEI88TJ8WV,63,1,,32759,Donald Trump,2,2,1,english,1.277,40.97,46.972,13,3,2,2,1,5.346,22.46,23.479,7,0,0,0,0,0,0,0,3.666,18.607,19.636,9,5,5,6,6,5,6,2,6,4.729,33.589,34.616,11,2,6,6,6,2,8,6,7.41,39.31,40.34,9,1,4,2,1,91,61,89,88,6,20000,3.574,80.329,81.237,17,5.116,45.306,46.686,8,5,62,2,5,2,4.061,4.061,4.964,1,10,1,7219
2020-04-07 16:24:11,2020-04-07 16:41:50,0,73.171.99.17,100,1058,1,2020-04-07 16:41:51,R_323geoYJfBW1jn0,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,0,0,6.868,0,1,19.075,19.075,21.6,1,0,0,8.164,0,"430,000","540,000","670,000",81,77,68,"490,000","610,000","730,000",88,72,62,"14,100",15700,"17,050",79,73,59,79.382,481.117,486.138,34,A1PHDT66U6IK4Q,66,2,,20147,Donald Trump,5,2,15,english,2.049,55.701,63.811,11,2,2,1,1,6.553,24.806,26.072,8,4,-3,-4,3,1,3,3,12.894,108.431,120.537,9,6,6,6,6,5,5,1,6,6.444,54.58,57.778,12,8,2,1,1,5,2,6,12.191,58.425,61.651,9,2,29,9,1,97,71,91,81,5,1200,4.802,103.355,106.15,13,3.136,53.397,54.41,9,3,34,2,5,4,5.229,5.229,8.869,1,10,1,9518
2020-04-07 16:30:54,2020-04-07 16:41:51,0,24.107.24.249,100,657,1,2020-04-07 16:41:51,R_3ixJzG1DPc9b4D7,,,,,38.704803466796875,-90.461700439453125,anonymous,EN,4.663,4.663,5.382,1,1,3.099,5.22,6.056,2,5.779,64.886,116.549,6,430000,460000,510000,53,64,78,800000,1300000,2000000,46,65,86,14500,17000,23000,77,84,93,1.217,248.191,248.769,40,A26ST4UX73VPLW,30,1,,63143,Donald Trump,5,5,2,English,1.025,27.602,34.427,10,2,2,3,3,3.276,18.019,18.775,7,-4,4,1,-4,4,-3,-4,3.072,29.616,30.74,10,1,2,2,2,4,6,1,4,80.045,101.996,102.767,12,2,1,1,1,4,1,6,2.988,15.883,17.995,11,2,0,0,0,53,70,100,100,7,5000,1.212,24.375,32.162,10,6.535,20.018,20.625,6,12,0,2,4,2,4.302,4.302,4.822,1,10,1,4745
2020-04-07 16:28:59,2020-04-07 16:42:04,0,71.62.98.63,100,784,1,2020-04-07 16:42:04,R_afTBL3bS4ygdcc1,,,,,39.0447998046875,-77.6042022705078125,anonymous,EN,0,0,4.818,0,1,6.468,6.468,7.389,1,17.317,17.317,17.794,1,50000,100000,150000,87,82,83,70000,130000,200000,70,69,69,500,1000,1500,67,64,56,106.071,324.232,325.512,35,A2YGZ409IST28,33,1,,20171,"Donald Trump ",5,3,2,"English ",1.191,42.771,52.07,10,2,1,1,1,6.175,27.034,28.22,7,4,-4,0,4,0,-2,-2,16.83,82.358,83.249,12,5,5,5,5,5,5,2,5,6.117,57.952,58.658,15,4,5,6,3,6,5,6,1.017,33.594,34.265,18,2,12,0,0,100,50,100,100,4,20000,3.461,67.783,97.479,34,6.701,45.507,46.187,18,3,0,1,4,4,5.937,5.937,7.608,1,10,1,1044
2020-04-07 16:26:57,2020-04-07 16:42:31,0,72.221.114.234,100,933,1,2020-04-07 16:42:31,R_306L9zQ5xTfBzMp,,,,,41.8860015869140625,-71.345703125,anonymous,EN,0,0,26.034,0,1,72.051,72.806,73.272,2,0,0,0.865,0,450210,500142,601956,53,33,17,564544,435264,456334,52,48,49,32465,45334,67543,68,58,52,0.77,52.732,60.303,25,A3HZFB2JLF3JMY,32,2,,02861,Trump,3,3,4,"English ",35.875,117.821,145.176,12,4,3,3,2,1.434,3.405,4.145,6,1,-1,1,0,-1,1,-1,0.758,3.405,4.202,10,4,3,3,2,4,3,4,3,0.602,4.425,5.172,12,5,4,4,3,3,4,6,0.708,3.725,4.181,10,2,59,61,73,48,71,53,73,5,342634,145.942,192.317,196.071,17,0.942,8.489,9.496,14,3,57,2,4,2,0.904,0.904,1.406,1,7,1,8002
2020-04-07 16:25:57,2020-04-07 16:42:37,0,184.58.11.201,100,999,1,2020-04-07 16:42:37,R_2PBB9BPZFHP1rYm,,,,,40.0325927734375,-82.8798980712890625,anonymous,EN,0,0,2.426,0,1,2.503,17.858,19.029,7,0,0,12.834,0,"450,000","500,000","625,000",50,50,50,"525,000","700,000","850,000",50,45,45,55000,75000,90000,40,40,40,8.945,395.516,396.367,91,A2Q5B1NP5DN7UP,66,1,,43230,Donald trump,5,5,1,"English ",4.8,49.604,50.485,17,3,3,3,2,4.132,50.323,51.478,23,-4,4,-2,-3,3,-2,-4,11.355,80.342,82.009,27,4,4,5,5,4,4,4,5,13.666,91.837,93.122,44,2,3,3,3,2,4,6,13.036,42.919,44.767,20,2,20,10,5,85,80,100,100,6,15000,3.306,154.777,162.6,52,5.468,51.377,53.226,17,4,65,2,4,1,3.261,6.351,9.901,4,9,1,9612
2020-04-07 16:29:24,2020-04-07 16:42:41,0,102.44.69.139,100,796,1,2020-04-07 16:42:41,R_1dnKLm0EFK3r8CI,,,,,30.0355072021484375,31.2230072021484375,anonymous,EN,1.854,1.854,5.197,1,1,21.823,21.823,39.539,1,0,0,8.745,0,396700,399999,400000,50,51,50,396700,399999,400000,50,51,51,13555,15000,16000,62,63,63,52.696,263.88,265,38,A3AMOEK8O4YPMH,43,2,,95110," Donald  Trump ",5,2,5,English,8.206,90.069,93.109,17,1,1,2,1,5.99,17.694,19.452,4,0,0,0,0,0,0,0,3.173,13.189,14.353,10,6,6,6,6,6,6,2,4,8.319,98.799,99.465,10,4,1,1,4,1,3,6,58.387,89.419,90.439,10,2,50,50,50,100,100,100,100,7,942000,2.114,55.617,73.161,16,3.88,45.905,48.03,9,2,40,2,5,4,4.021,4.021,7.565,1,10,1,5995
2020-04-07 16:35:54,2020-04-07 16:42:43,0,73.57.206.113,100,408,1,2020-04-07 16:42:44,R_21nY5h7fYfa9L1j,,,,,26.0218963623046875,-80.30030059814453125,anonymous,EN,0,0,31.081,0,1,2.889,3.877,5.059,2,0,0,1.742,0,1000,15000,50000,74,60,89,500,7500,10000,83,67,83,40,200,1500,79,59,78,6.947,150.622,150.899,30,AO9E5WB452FL5,29,2,,33162,DONALD TRUMP,5,2,4,ENGLISH,1.151,62.321,68.879,16,4,3,3,4,2.034,6.524,7.542,5,3,2,3,2,4,3,4,1.374,12.063,13.399,19,5,4,6,5,4,6,4,5,1.201,9.541,11.296,9,6,4,5,8,6,5,6,1.215,9.545,10.834,8,2,70,61,84,69,77,70,96,7,10000,2.821,13.679,47.288,7,1.713,26.223,27.306,9,3,20,1,4,3,2.142,3.392,4.481,2,8,1,7307
2020-04-07 16:37:11,2020-04-07 16:42:49,0,68.194.130.223,100,337,1,2020-04-07 16:42:50,R_Qcw2JgPJpIGOSWZ,,,,,40.697296142578125,-73.3271026611328125,anonymous,EN,0,0,5.248,0,1,1.442,1.834,2.394,2,0,0,2.654,0,"500,000","625,000","765,000",90,71,55,"625,000","750,000","850,000",51,51,51,"16,050","21,275","27,422",81,73,66,12.55,73.654,74.349,19,A3O5RKGH6VB19C,28,2,,11704,Donald Trump,5,5,2,English,0.952,14.764,127.699,10,2,2,2,2,2.733,12.898,13.732,7,-3,3,2,-4,3,1,-3,2.438,21.355,22.255,16,6,6,6,6,6,6,1,6,4.355,15.894,16.793,11,6,8,8,6,4,6,6,3.309,13.336,14.246,8,1,10,5,1,85,71,100,87,5,"25,000",1.758,25.06,31.099,15,1.864,11.84,12.402,7,3,0,2,5,3,1.313,1.313,2.216,1,10,1,4609
2020-04-07 16:35:51,2020-04-07 16:42:56,0,198.72.201.250,100,424,1,2020-04-07 16:42:56,R_1ieVmIENx3Fejgw,,,,,34.252593994140625,-118.28820037841796875,anonymous,EN,0,0,5.299,0,1,2.894,4.889,6.611,3,0,0,7.312,0,500000,700000,1000000,39,31,21,1000000,1500000,2000000,26,15,7,15000,25000,40000,40,31,17,3.102,161.877,162.837,39,A2UODQ3AUFVCTZ,34,2,,91042,Donald Trump,5,5,1,English,7.448,39.029,41.982,13,2,1,2,1,4.95,11.747,12.958,6,-2,0,-3,3,-2,-1,-1,8.768,39.21,41.274,13,4,5,6,6,5,6,1,6,2.49,22.346,23.344,13,3,5,5,3,4,5,6,4.891,20.72,21.587,8,2,5,1,0,80,34,92,91,6,10000,2.841,47.776,56.226,20,3.031,14.499,19.636,7,3,0,2,5,4,2.838,2.838,3.694,1,10,1,9822
2020-04-07 16:26:35,2020-04-07 16:42:58,0,196.16.110.49,100,983,1,2020-04-07 16:42:58,R_1rqzs351YvNdA9N,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,0,0,52.582,0,1,4.255,4.255,5.432,1,0,0,373.205,0,2500,5000,7500,72,85,100,1400,2200,4000,44,54,56,600,1800,2500,75,90,75,5.072,323.621,324.675,17,A3GHPWV5J07UE8,8,1,,95608,Donald Trumph,5,5,native,English,1.444,36.075,48.275,10,3,2,2,2,6.614,10.166,11.785,4,2,2,3,1,3,1,2,10.942,19.153,22.381,8,5,4,5,5,5,4,5,4,0,0,6.322,0,6,4,8,3,2,4,6,11.333,11.333,11.946,1,2,49,58,48,81,57,67,64,3,7500,4.549,33.949,44.416,15,5.068,14.58,15.67,6,3,74,1,4,3,6.952,6.952,7.23,1,7,1,4273
2020-04-07 16:34:00,2020-04-07 16:44:21,0,65.128.130.211,100,620,1,2020-04-07 16:44:21,R_XXHM48is0XJbuIV,,,,,44.9398956298828125,-93.25479888916015625,anonymous,EN,0,0,5.85,0,1,2.201,5.806,12.75,5,0,0,11.541,0,450000,650000,800000,15,15,15,900000,1300000,2000000,5,5,5,15000,24000,30000,10,10,10,2.941,203.253,204.063,74,A1LS7GARU7CD08,37,2,,55416,Trump,5,1,0,English,1.617,61.279,64.815,24,3,3,2,2,2.801,13.53,14.365,7,-4,4,0,-4,4,-2,-4,4.958,42.183,42.992,17,3,3,6,5,5,6,1,6,5.376,54.5,55.326,31,3,5,5,3,4,4,6,4.862,66.998,67.935,12,2,10,1,0,75,10,80,80,6,50000,1.518,70.434,71.445,30,6.088,25.151,26.396,14,6,0,1,3,1,3.336,5.03,6.188,3,9,1,2669
2020-04-07 16:24:33,2020-04-07 16:44:23,0,108.234.235.187,100,1189,1,2020-04-07 16:44:23,R_VPzk8gWctIo1q3n,,,,,29.691497802734375,-95.04740142822265625,anonymous,EN,0,0,86.393,0,1,1.871,1.871,2.844,1,0,0,2.988,0,350000,400000,500000,92,82,90,350000,400000,500000,100,94,90,10000,20000,30000,69,87,76,24.302,115.288,116.078,16,A304UJAE051J89,32,1,,77571,donald trump,2,2,0,english,61.088,81.901,339.388,10,2,2,2,1,202.149,212.23,213.038,7,-4,4,-4,-4,-2,-2,4,46.201,60.249,60.991,9,1,1,1,1,3,4,3,6,33.461,43.747,44.869,10,1,1,1,1,1,1,6,84.952,97.855,103.246,11,2,50,40,30,81,98,71,81,4,300000,66.692,98.416,105.393,13,7.395,25.06,25.382,7,1,1,2,5,3,23.032,23.032,27.37,1,10,1,8445
2020-04-07 16:33:32,2020-04-07 16:44:23,0,98.153.62.11,100,650,1,2020-04-07 16:44:23,R_3pnWBI3uxX2D0ZR,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,0,0,21.067,0,1,2.368,2.368,3.129,1,0,0,22.22,0,410000,418900,421345,68,57,57,525000,579346,650001,77,68,61,13411,14631,15123,75,72,70,70.751,317.473,318.209,54,A2OHAJ9VVMP90Q,56,1,,60412,Donald Trump,5,5,1,English,21.585,52.409,54.008,17,2,2,2,1,5.094,14.182,15.215,4,-3,-3,-3,-3,3,-3,-3,3.847,36.718,38.248,8,6,6,6,6,6,6,1,6,9.316,34.564,35.372,10,8,5,4,6,1,6,6,2.796,26.332,27.243,9,2,30,20,10,92,62,90,92,5,15000,2.143,46.622,47.8,23,1.377,30.233,31.291,9,12,0,1,5,3,2.506,3.282,3.649,2,10,1,5897
2020-04-07 16:33:04,2020-04-07 16:45:25,0,75.170.4.212,100,741,1,2020-04-07 16:45:26,R_2ayfu6cMlZSCSAh,,,,,35.62060546875,-77.39440155029296875,anonymous,EN,0,0,6.04,0,1,2.604,2.604,6.002,1,25.067,25.067,68.067,1,400000,500000,700000,39,47,75,600000,700000,900000,9,8,3,13000,18000,22000,42,38,66,51.937,358.795,361.263,38,ALN47U1AGCWWD,34,2,,27889,Donald Trump,5,2,0,English,6.182,29.348,39.866,14,3,2,2,1,6.352,15.14,16.118,6,0,0,-1,3,2,0,1,7.642,47.85,48.161,11,3,5,6,6,6,5,3,6,4.572,23.027,23.891,11,5,2,1,5,4,4,6,5.551,23.189,28.532,8,2,0,0,0,100,49,100,100,7,3 million cases for the next 360 days I think,4.825,32.446,66.839,10,3.363,16.273,17.283,5,4,0,2,1,2,2.719,2.719,6.028,1,10,1,6210
2020-04-07 16:29:59,2020-04-07 16:45:36,0,192.183.84.153,100,936,1,2020-04-07 16:45:36,R_Ua9M5PyHHjDF6hP,,,,,40.5532989501953125,-88.88860321044921875,anonymous,EN,0,0,34.465,0,1,8.021,8.021,9.198,1,25.938,27.034,27.972,2,1301,9197,68211,47,43,49,1500,10000,100000,40,37,40,38,150,950,58,40,47,11.577,274.61,276.351,22,A3DVFOZ4NPVPYE,67,2,,60565,Donald Trump,3,3,"Childhood ","English ",44.782,127.925,132.238,10,3,2,3,2,12.07,18.702,28.17,5,1,2,1,2,2,1,2,10.169,25.956,27.276,10,5,4,5,4,4,4,5,4,20.983,45.93,47.123,8,5,6,5,6,5,5,6,8.004,14.834,17.694,7,1,65,46,49,45,59,44,58,5,200000,20.828,202.12,204.584,15,10.588,29.26,40.575,9,12,52,1,4,3,9.734,9.734,10.7,1,8,1,8139
